SVCCD,Description,CPT,Gross Charge,As of Date,DISCOUNTED CASH PRICE INPATIENT,DISCOUNTED CASH PRICE OUTPATIENT,DE-IDENTIFIED MIN,DE-IDENTIFIED MAX,BCBSAL TOTAL (IP & OP),BCBSAL - CHS EEs,UHC,AETNA,CIGNA,VIVA HEALTH,HUMANA,HUMANA MCR,BCBSAL MCR,UHC MCR,CIGNA HEALTHSPRING MCR,AETNA/COVENTRY MCR,MULTIPLAN
1211789,ASENAPINE 5MG SL TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1211157,SOD CHLOR .9% 10ML,,39.67,2/6/2022,8.3307,13.8845,2.57855,6.22819,3.37195,2.81657,4.08601,5.35545,4.04634,6.22819,5.63314,2.61822,2.69756,2.61822,2.57855,2.69756,2.57855
1219960,NITROGLYCRN 2%OINTPK,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1061296,S-INJ EXTREMPSEUDOAN,36002,4892,2/6/2022,1027.32,1712.2,317.98,768.044,415.82,347.332,503.876,660.42,498.984,768.044,694.664,322.872,332.656,322.872,317.98,332.656,317.98
1110864,LITHOTRIPSY,MANUL,55482.84,2/6/2022,11651.3964,19418.994,3606.3846,8710.80588,4716.0414,3939.28164,5714.73252,7490.1834,5659.24968,8710.80588,7878.56328,3661.86744,3772.83312,3661.86744,3606.3846,3772.83312,3606.3846
2550042,CT-MAXILLOFACIAL W,70487,7641.15,2/6/2022,1604.6415,2674.4025,496.67475,1199.66055,649.49775,542.52165,787.03845,1031.55525,779.3973,1199.66055,1085.0433,504.3159,519.5982,504.3159,496.67475,519.5982,496.67475
7211990,DEFEROXAMIN 500MGINJ,J0895,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1213396,PERMETHRI 1%CRM 60ML,,72.69,2/6/2022,15.2649,25.4415,4.72485,11.41233,6.17865,5.16099,7.48707,9.81315,7.41438,11.41233,10.32198,4.79754,4.94292,4.79754,4.72485,4.94292,4.72485
1663072,US-ABDOMEN LTD WO,76705,3060.31,2/6/2022,642.6651,1071.1085,198.92015,480.46867,260.12635,217.28201,315.21193,413.14185,312.15162,480.46867,434.56402,201.98046,208.10108,201.98046,198.92015,208.10108,198.92015
1314400,OLIGOCLONAL BANDS,83916,213.45,2/6/2022,44.8245,74.7075,13.87425,33.51165,18.14325,15.15495,21.98535,28.81575,21.7719,33.51165,30.3099,14.0877,14.5146,14.0877,13.87425,14.5146,13.87425
1314650,ASPERGILLUS AB,86606,121.31,2/6/2022,25.4751,42.4585,7.88515,19.04567,10.31135,8.61301,12.49493,16.37685,12.37362,19.04567,17.22602,8.00646,8.24908,8.00646,7.88515,8.24908,7.88515
1217178,VANCOMCYIN 125MG CAP,,56.41,2/6/2022,11.8461,19.7435,3.66665,8.85637,4.79485,4.00511,5.81023,7.61535,5.75382,8.85637,8.01022,3.72306,3.83588,3.72306,3.66665,3.83588,3.66665
1071410,"EP-LA PACING, ADD",93621,1657.56,2/6/2022,348.0876,580.146,107.7414,260.23692,140.8926,117.68676,170.72868,223.7706,169.07112,260.23692,235.37352,109.39896,112.71408,109.39896,107.7414,112.71408,107.7414
1414753,MESH IMPLANTABLE 4,C1781,10268.34,2/6/2022,2156.3514,3593.919,667.4421,1612.12938,872.8089,729.05214,1057.63902,1386.2259,1047.37068,1612.12938,1458.10428,677.71044,698.24712,677.71044,667.4421,698.24712,667.4421
1211177,MAGNES SULF 500MGINJ,J3475,226.01,2/6/2022,47.4621,79.1035,14.69065,35.48357,19.21085,16.04671,23.27903,30.51135,23.05302,35.48357,32.09342,14.91666,15.36868,14.91666,14.69065,15.36868,14.69065
7210034,LISINOPRIL 2.5MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1217271,CARBAMAZEP 100MGSRTB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1314105,ALBUMIN SERUM,82040,86.31,2/6/2022,18.1251,30.2085,5.61015,13.55067,7.33635,6.12801,8.88993,11.65185,8.80362,13.55067,12.25602,5.69646,5.86908,5.69646,5.61015,5.86908,5.61015
1414278,CATH TRNS ARTHR DIR4,C1714,40247.8,2/6/2022,8452.038,14086.73,2616.107,6318.9046,3421.063,2857.5938,4145.5234,5433.453,4105.2756,6318.9046,5715.1876,2656.3548,2736.8504,2656.3548,2616.107,2736.8504,2616.107
1210922,CLEVIDIPINE 1MG INJ,C9248,19.09,2/6/2022,4.0089,6.6815,1.24085,2.99713,1.62265,1.35539,1.96627,2.57715,1.94718,2.99713,2.71078,1.25994,1.29812,1.25994,1.24085,1.29812,1.24085
1061582,IR-ANG CRT EXT CC BI,36222,78379.41,2/6/2022,16459.6761,27432.7935,5094.66165,12305.56737,6662.24985,5564.93811,8073.07923,10581.22035,7994.69982,12305.56737,11129.87622,5173.04106,5329.79988,5173.04106,5094.66165,5329.79988,5094.66165
1218192,POTASSIUM IODINE 8OZ,,113.76,2/6/2022,23.8896,39.816,7.3944,17.86032,9.6696,8.07696,11.71728,15.3576,11.60352,17.86032,16.15392,7.50816,7.73568,7.50816,7.3944,7.73568,7.3944
1612321,LE-FOOT 3VWPLS BI CR,73630,2622.72,2/6/2022,550.7712,917.952,170.4768,411.76704,222.9312,186.21312,270.14016,354.0672,267.51744,411.76704,372.42624,173.09952,178.34496,173.09952,170.4768,178.34496,170.4768
1212213,CEFTAROLIN 10MG INJ,J0712,7.74,2/6/2022,1.6254,2.709,0.5031,1.21518,0.6579,0.54954,0.79722,1.0449,0.78948,1.21518,1.09908,0.51084,0.52632,0.51084,0.5031,0.52632,0.5031
1670044,CT-ABD PELVIS W,74177,16237.5,2/6/2022,3409.875,5683.125,1055.4375,2549.2875,1380.1875,1152.8625,1672.4625,2192.0625,1656.225,2549.2875,2305.725,1071.675,1104.15,1071.675,1055.4375,1104.15,1055.4375
1219993,RISPERIDONE .5MG ODT,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
225120,R&B M/S SEMI PRIVATE,,3673.32,2/6/2022,771.3972,1285.662,238.7658,576.71124,312.2322,260.80572,378.35196,495.8982,374.67864,576.71124,521.61144,242.43912,249.78576,242.43912,238.7658,249.78576,238.7658
1610014,HE-SINUSES 3VPLUS DR,70220,1312.35,2/6/2022,275.5935,459.3225,85.30275,206.03895,111.54975,93.17685,135.17205,177.16725,133.8597,206.03895,186.3537,86.6151,89.2398,86.6151,85.30275,89.2398,85.30275
1414501,DRILL BIT/BLADE LVL2,,907.03,2/6/2022,190.4763,317.4605,58.95695,142.40371,77.09755,64.39913,93.42409,122.44905,92.51706,142.40371,128.79826,59.86398,61.67804,59.86398,58.95695,61.67804,58.95695
1217416,HCTZ 25MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1061325,S-INTROCATH AORTA,36200,10037.84,2/6/2022,2107.9464,3513.244,652.4596,1575.94088,853.2164,712.68664,1033.89752,1355.1084,1023.85968,1575.94088,1425.37328,662.49744,682.57312,662.49744,652.4596,682.57312,652.4596
1573270,CH-RIBS UNILAT CR,71100,388.43,2/6/2022,81.5703,135.9505,25.24795,60.98351,33.01655,27.57853,40.00829,52.43805,39.61986,60.98351,55.15706,25.63638,26.41324,25.63638,25.24795,26.41324,25.24795
1621568,US-DPLXSCN GRFT ARTA,93978,1923.34,2/6/2022,403.9014,673.169,125.0171,301.96438,163.4839,136.55714,198.10402,259.6509,196.18068,301.96438,273.11428,126.94044,130.78712,126.94044,125.0171,130.78712,125.0171
7212024,PIPER/TAZOB 1G/.125G,J2543,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1217173,VALGANCICLOV 450MGTB,,337.26,2/6/2022,70.8246,118.041,21.9219,52.94982,28.6671,23.94546,34.73778,45.5301,34.40052,52.94982,47.89092,22.25916,22.93368,22.25916,21.9219,22.93368,21.9219
1217865,PHENOBAR 130MG INJ,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
2811228,XE133 XENON 10MCI,A9558,2534.05,2/6/2022,532.1505,886.9175,164.71325,397.84585,215.39425,179.91755,261.00715,342.09675,258.4731,397.84585,359.8351,167.2473,172.3154,167.2473,164.71325,172.3154,164.71325
1317060,MICROSAT INSTAB VAR,81301,2033.04,2/6/2022,426.9384,711.564,132.1476,319.18728,172.8084,144.34584,209.40312,274.4604,207.37008,319.18728,288.69168,134.18064,138.24672,134.18064,132.1476,138.24672,132.1476
2250617,PSYCH GROUP THERAPY,90853,185.14,2/6/2022,38.8794,64.799,12.0341,29.06698,15.7369,13.14494,19.06942,24.9939,18.88428,29.06698,26.28988,12.21924,12.58952,12.21924,12.0341,12.58952,12.0341
1651118,NM-KIDNEY FUNCTION,78725,7322.23,2/6/2022,1537.6683,2562.7805,475.94495,1149.59011,622.38955,519.87833,754.18969,988.50105,746.86746,1149.59011,1039.75666,483.26718,497.91164,483.26718,475.94495,497.91164,475.94495
1610079,LE-HIP PV BI MIN5VDR,73523,2506.68,2/6/2022,526.4028,877.338,162.9342,393.54876,213.0678,177.97428,258.18804,338.4018,255.68136,393.54876,355.94856,165.44088,170.45424,165.44088,162.9342,170.45424,162.9342
1612313,LE-FEMUR 2VW BI CR,73552,2169.22,2/6/2022,455.5362,759.227,140.9993,340.56754,184.3837,154.01462,223.42966,292.8447,221.26044,340.56754,308.02924,143.16852,147.50696,143.16852,140.9993,147.50696,140.9993
1217634,ESTRADIOL 1MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314868,"CULT TYPE,NUCLEIC AC",87149,129.47,2/6/2022,27.1887,45.3145,8.41555,20.32679,11.00495,9.19237,13.33541,17.47845,13.20594,20.32679,18.38474,8.54502,8.80396,8.54502,8.41555,8.80396,8.41555
1217510,LEVOTHYROX 200MCG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1314560,"PSA, SCREENING",G0103,137.64,2/6/2022,28.9044,48.174,8.9466,21.60948,11.6994,9.77244,14.17692,18.5814,14.03928,21.60948,19.54488,9.08424,9.35952,9.08424,8.9466,9.35952,8.9466
1610114,FL-FLUORO 1 HOUR,76000,2595.27,2/6/2022,545.0067,908.3445,168.69255,407.45739,220.59795,184.26417,267.31281,350.36145,264.71754,407.45739,368.52834,171.28782,176.47836,171.28782,168.69255,176.47836,168.69255
1314864,MYCOBACTERIA IDENTIF,87118,814.15,2/6/2022,170.9715,284.9525,52.91975,127.82155,69.20275,57.80465,83.85745,109.91025,83.0433,127.82155,115.6093,53.7339,55.3622,53.7339,52.91975,55.3622,52.91975
282831,LDR PROCEDURE MINOR,SURG,451.01,2/6/2022,94.7121,157.8535,29.31565,70.80857,38.33585,32.02171,46.45403,60.88635,46.00302,70.80857,64.04342,29.76666,30.66868,29.76666,29.31565,30.66868,29.31565
1612141,SP-SPINE SNGL VW CR,72020,1114.17,2/6/2022,233.9757,389.9595,72.42105,174.92469,94.70445,79.10607,114.75951,150.41295,113.64534,174.92469,158.21214,73.53522,75.76356,73.53522,72.42105,75.76356,72.42105
1160141,GASTROESOP REFLX TST,91034,5262.11,2/6/2022,1105.0431,1841.7385,342.03715,826.15127,447.27935,373.60981,541.99733,710.38485,536.73522,826.15127,747.21962,347.29926,357.82348,347.29926,342.03715,357.82348,342.03715
1217911,TERBUTALINE 5MG TAB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1218892,DILTIAZE 180MG SR TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1210095,FLU VAC NOPRSV ANTIG,90662,360.65,2/6/2022,75.7365,126.2275,23.44225,56.62205,30.65525,25.60615,37.14695,48.68775,36.7863,56.62205,51.2123,23.8029,24.5242,23.8029,23.44225,24.5242,23.44225
2070204,LEVEL 4 EP,G0463,1600.84,2/6/2022,336.1764,560.294,104.0546,251.33188,136.0714,113.65964,164.88652,216.1134,163.28568,251.33188,227.31928,105.65544,108.85712,105.65544,104.0546,108.85712,104.0546
1570016,FL-SMALL BOWEL CR,74250,1509.57,2/6/2022,317.0097,528.3495,98.12205,237.00249,128.31345,107.17947,155.48571,203.79195,153.97614,237.00249,214.35894,99.63162,102.65076,99.63162,98.12205,102.65076,98.12205
1218116,NYS100K-TRI.1CRM 15G,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218501,CARVEDILOL 12.5MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1523138,IMM ADM HEP B VACCIN,G0010,419.47,2/6/2022,88.0887,146.8145,27.26555,65.85679,35.65495,29.78237,43.20541,56.62845,42.78594,65.85679,59.56474,27.68502,28.52396,27.68502,27.26555,28.52396,27.26555
2850050,S-TIB-PER REV ATH AD,SURG,99999.13,2/6/2022,20999.8173,34999.6955,6499.94345,15699.86341,8499.92605,7099.93823,10299.91039,13499.88255,10199.91126,15699.86341,14199.87646,6599.94258,6799.94084,6599.94258,6499.94345,6799.94084,6499.94345
1414759,MESH IMPLANTABLE 10,C1781,37753.57,2/6/2022,7928.2497,13213.7495,2453.98205,5927.31049,3209.05345,2680.50347,3888.61771,5096.73195,3850.86414,5927.31049,5361.00694,2491.73562,2567.24276,2491.73562,2453.98205,2567.24276,2453.98205
282853,OB TRIAGE LVL 3 EP,G0463,2097.19,2/6/2022,440.4099,734.0165,136.31735,329.25883,178.26115,148.90049,216.01057,283.12065,213.91338,329.25883,297.80098,138.41454,142.60892,138.41454,136.31735,142.60892,136.31735
7211106,TETRACYCLINE 250MG C,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
115120,R&B M/S SEMI PRIVATE,,3673.32,2/6/2022,771.3972,1285.662,238.7658,576.71124,312.2322,260.80572,378.35196,495.8982,374.67864,576.71124,521.61144,242.43912,249.78576,242.43912,238.7658,249.78576,238.7658
1681013,MRA-HEAD WO,70544,6601.01,2/6/2022,1386.2121,2310.3535,429.06565,1036.35857,561.08585,468.67171,679.90403,891.13635,673.30302,1036.35857,937.34342,435.66666,448.86868,435.66666,429.06565,448.86868,429.06565
1211792,PNEUMOCOC 13-VAL IM,90670,317.38,2/6/2022,66.6498,111.083,20.6297,49.82866,26.9773,22.53398,32.69014,42.8463,32.37276,49.82866,45.06796,20.94708,21.58184,20.94708,20.6297,21.58184,20.6297
1217825,METFORMIN 500MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
7212023,ONDANSETRON 1MG INJ,J2405,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
1314691,HISTOPLASMA,86698,101.48,2/6/2022,21.3108,35.518,6.5962,15.93236,8.6258,7.20508,10.45244,13.6998,10.35096,15.93236,14.41016,6.69768,6.90064,6.69768,6.5962,6.90064,6.5962
1216970,ALPRAZOLAM 1MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1210116,RIVASTIG 4.6MG PATCH,,71.8,2/6/2022,15.078,25.13,4.667,11.2726,6.103,5.0978,7.3954,9.693,7.3236,11.2726,10.1956,4.7388,4.8824,4.7388,4.667,4.8824,4.667
2540074,CH-RIB UNI PA CXR CR,71101,2053.98,2/6/2022,431.3358,718.893,133.5087,322.47486,174.5883,145.83258,211.55994,277.2873,209.50596,322.47486,291.66516,135.56268,139.67064,135.56268,133.5087,139.67064,133.5087
1651054,NM-MECKELS SCAN,78290,6262.23,2/6/2022,1315.0683,2191.7805,407.04495,983.17011,532.28955,444.61833,645.00969,845.40105,638.74746,983.17011,889.23666,413.30718,425.83164,413.30718,407.04495,425.83164,407.04495
1218054,NAFCILLIN 1GM SOLR,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1240003,LD ORLVL 3 INI 15MIN,SURG,3999.14,2/6/2022,839.8194,1399.699,259.9441,627.86498,339.9269,283.93894,411.91142,539.8839,407.91228,627.86498,567.87788,263.94324,271.94152,263.94324,259.9441,271.94152,259.9441
1573239,HE-FACIAL BNS LTD CR,70140,1845.35,2/6/2022,387.5235,645.8725,119.94775,289.71995,156.85475,131.01985,190.07105,249.12225,188.2257,289.71995,262.0397,121.7931,125.4838,121.7931,119.94775,125.4838,119.94775
2070213,LEVEL 3 NP,G0463,1600.84,2/6/2022,336.1764,560.294,104.0546,251.33188,136.0714,113.65964,164.88652,216.1134,163.28568,251.33188,227.31928,105.65544,108.85712,105.65544,104.0546,108.85712,104.0546
1651150,NM-THY UPT IMG W-BF,78014,4025.47,2/6/2022,845.3487,1408.9145,261.65555,631.99879,342.16495,285.80837,414.62341,543.43845,410.59794,631.99879,571.61674,265.68102,273.73196,265.68102,261.65555,273.73196,261.65555
1670339,CT-LOWER EXT WO,73700,6962.1,2/6/2022,1462.041,2436.735,452.5365,1093.0497,591.7785,494.3091,717.0963,939.8835,710.1342,1093.0497,988.6182,459.4986,473.4228,459.4986,452.5365,473.4228,452.5365
1217182,VENLAFAXI 75MG SR CP,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218510,VENLAFAXINE 50MG TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
2850034,OXYGEN PER HOUR,,42.23,2/6/2022,8.8683,14.7805,2.74495,6.63011,3.58955,2.99833,4.34969,5.70105,4.30746,6.63011,5.99666,2.78718,2.87164,2.78718,2.74495,2.87164,2.74495
1210757,TRANEX AC 100MG/ML10,,679.27,2/6/2022,142.6467,237.7445,44.15255,106.64539,57.73795,48.22817,69.96481,91.70145,69.28554,106.64539,96.45634,44.83182,46.19036,44.83182,44.15255,46.19036,44.15255
1217078,BUPIVACAIN .75% 30ML,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1641012,MR-CHEST WWO,71552,11379.51,2/6/2022,2389.6971,3982.8285,739.66815,1786.58307,967.25835,807.94521,1172.08953,1536.23385,1160.71002,1786.58307,1615.89042,751.04766,773.80668,751.04766,739.66815,773.80668,739.66815
1213848,BLEOMYCIN SUL 15 U,J9040,3307.71,2/6/2022,694.6191,1157.6985,215.00115,519.31047,281.15535,234.84741,340.69413,446.54085,337.38642,519.31047,469.69482,218.30886,224.92428,218.30886,215.00115,224.92428,215.00115
1218135,OXYCODONE 40MG SR TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1510119,RT-SPECIAL DOSIMETRY,77331,598.97,2/6/2022,125.7837,209.6395,38.93305,94.03829,50.91245,42.52687,61.69391,80.86095,61.09494,94.03829,85.05374,39.53202,40.72996,39.53202,38.93305,40.72996,38.93305
1210746,MULTIVITAM INJ 10ML,,453.03,2/6/2022,95.1363,158.5605,29.44695,71.12571,38.50755,32.16513,46.66209,61.15905,46.20906,71.12571,64.33026,29.89998,30.80604,29.89998,29.44695,30.80604,29.44695
1913226,CRITICAL CARE LT 74M,99291,6258.25,2/6/2022,1314.2325,2190.3875,406.78625,982.54525,531.95125,444.33575,644.59975,844.86375,638.3415,982.54525,888.6715,413.0445,425.561,413.0445,406.78625,425.561,406.78625
1217946,CIMETIDINE 300MG TAB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
7211176,BACITR/POLYMY UD PKT,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1872222,EVAL SPEECH FLUENCY,92521,1186.33,2/6/2022,249.1293,415.2155,77.11145,186.25381,100.83805,84.22943,122.19199,160.15455,121.00566,186.25381,168.45886,78.29778,80.67044,78.29778,77.11145,80.67044,77.11145
1219430,LORATAD 1MG/MLOR 10M,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
1573330,LE-KNEE 1 TO 2V CR,73560,743.1,2/6/2022,156.051,260.085,48.3015,116.6667,63.1635,52.7601,76.5393,100.3185,75.7962,116.6667,105.5202,49.0446,50.5308,49.0446,48.3015,50.5308,48.3015
1218313,SUCRALFATE 1GM TAB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1913255,DIALYSIS  EMERGENT,G0257,2835.03,2/6/2022,595.3563,992.2605,184.27695,445.09971,240.97755,201.28713,292.00809,382.72905,289.17306,445.09971,402.57426,187.11198,192.78204,187.11198,184.27695,192.78204,184.27695
1314773,FACTOR X,85260,475.89,2/6/2022,99.9369,166.5615,30.93285,74.71473,40.45065,33.78819,49.01667,64.24515,48.54078,74.71473,67.57638,31.40874,32.36052,31.40874,30.93285,32.36052,30.93285
1212879,TOBRAMYCIN UPTO 80MG,J3260,209.63,2/6/2022,44.0223,73.3705,13.62595,32.91191,17.81855,14.88373,21.59189,28.30005,21.38226,32.91191,29.76746,13.83558,14.25484,13.83558,13.62595,14.25484,13.62595
1217544,LIOTHYRONINE 25MCGTB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
7212030,OXACILLIN 250MG INJ,J2700,112.74,2/6/2022,23.6754,39.459,7.3281,17.70018,9.5829,8.00454,11.61222,15.2199,11.49948,17.70018,16.00908,7.44084,7.66632,7.44084,7.3281,7.66632,7.3281
2540207,LE-FEMUR 2V CR,73552,1084.84,2/6/2022,227.8164,379.694,70.5146,170.31988,92.2114,77.02364,111.73852,146.4534,110.65368,170.31988,154.04728,71.59944,73.76912,71.59944,70.5146,73.76912,70.5146
1217892,RANITIDINE 150MG TAB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
245171,R&B NURSERY LEVEL 1,,968.11,2/6/2022,203.3031,338.8385,62.92715,151.99327,82.28935,68.73581,99.71533,130.69485,98.74722,151.99327,137.47162,63.89526,65.83148,63.89526,62.92715,65.83148,62.92715
1211886,RIFAXIMIN 550MG TAB,,159.93,2/6/2022,33.5853,55.9755,10.39545,25.10901,13.59405,11.35503,16.47279,21.59055,16.31286,25.10901,22.71006,10.55538,10.87524,10.55538,10.39545,10.87524,10.39545
1218024,LACTASE 9000UN TAB,,45.2,2/6/2022,9.492,15.82,2.938,7.0964,3.842,3.2092,4.6556,6.102,4.6104,7.0964,6.4184,2.9832,3.0736,2.9832,2.938,3.0736,2.938
7211913,INTRFRON ALF2B 1 MIL,J9214,245.92,2/6/2022,51.6432,86.072,15.9848,38.60944,20.9032,17.46032,25.32976,33.1992,25.08384,38.60944,34.92064,16.23072,16.72256,16.23072,15.9848,16.72256,15.9848
1414637,GUIDEWIRE LEVEL 13,C1769,24193.57,2/6/2022,5080.6497,8467.7495,1572.58205,3798.39049,2056.45345,1717.74347,2491.93771,3266.13195,2467.74414,3798.39049,3435.48694,1596.77562,1645.16276,1596.77562,1572.58205,1645.16276,1572.58205
1061565,IC-PRQ DE COR STNT B,C9601,61274.17,2/6/2022,12867.5757,21445.9595,3982.82105,9620.04469,5208.30445,4350.46607,6311.23951,8272.01295,6249.96534,9620.04469,8700.93214,4044.09522,4166.64356,4044.09522,3982.82105,4166.64356,3982.82105
7210351,ROSUVASTATIN 10MG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1212221,INSULIN 1 UNT INJ,,8.04,2/6/2022,1.6884,2.814,0.5226,1.26228,0.6834,0.57084,0.82812,1.0854,0.82008,1.26228,1.14168,0.53064,0.54672,0.53064,0.5226,0.54672,0.5226
7210262,LANSOPRAZOL 30MG ODT,,414.86,2/6/2022,87.1206,145.201,26.9659,65.13302,35.2631,29.45506,42.73058,56.0061,42.31572,65.13302,58.91012,27.38076,28.21048,27.38076,26.9659,28.21048,26.9659
1411432,IMPLANT OTHER LVL 2,C1889,3227.14,2/6/2022,677.6994,1129.499,209.7641,506.66098,274.3069,229.12694,332.39542,435.6639,329.16828,506.66098,458.25388,212.99124,219.44552,212.99124,209.7641,219.44552,209.7641
1218800,CYANOCOBAL 500MCG TB,,10.95,2/6/2022,2.2995,3.8325,0.71175,1.71915,0.93075,0.77745,1.12785,1.47825,1.1169,1.71915,1.5549,0.7227,0.7446,0.7227,0.71175,0.7446,0.71175
1218277,SILV SULF 1%CRM 400G,,352.68,2/6/2022,74.0628,123.438,22.9242,55.37076,29.9778,25.04028,36.32604,47.6118,35.97336,55.37076,50.08056,23.27688,23.98224,23.27688,22.9242,23.98224,22.9242
